InstanceID,h,opt
10,394.0,460.0,
10,395.0,461.0,
10,396.0,462.0,
10,397.0,471.0,
10,398.0,472.0,
10,399.0,473.0,
10,400.0,474.0,
10,401.0,475.0,
10,402.0,476.0,
10,403.0,477.0,
10,404.0,478.0,
10,405.0,479.0,
10,406.0,480.0,
10,407.0,479.0,
10,408.0,480.0,
10,409.0,481.0,
10,410.0,480.0,
10,411.0,481.0,
10,412.0,482.0,
10,413.0,483.0,
10,414.0,482.0,
10,415.0,481.0,
10,416.0,482.0,
10,417.0,481.0,
10,418.0,480.0,
10,419.0,481.0,
10,420.0,478.0,
10,421.0,483.0,
10,422.0,484.0,
10,423.0,477.0,
10,424.0,476.0,
10,425.0,485.0,
10,426.0,478.0,
10,427.0,481.0,
10,428.0,488.0,
10,429.0,481.0,
10,430.0,484.0,
10,431.0,483.0,
10,432.0,484.0,
10,433.0,485.0,
10,434.0,486.0,
10,435.0,487.0,
10,436.0,488.0,
10,437.0,489.0,
10,438.0,490.0,
10,439.0,491.0,
10,440.0,492.0,
10,441.0,493.0,
10,442.0,494.0,
10,443.0,495.0,
10,444.0,494.0,
10,445.0,493.0,
10,446.0,492.0,
10,447.0,495.0,
11,1.0,1.0,
11,2.0,2.0,
11,3.0,3.0,
11,4.0,4.0,
11,5.0,5.0,
11,6.0,6.0,
11,7.0,7.0,
11,8.0,8.0,
11,9.0,9.0,
11,10.0,10.0,
11,11.0,11.0,
11,12.0,12.0,
11,13.0,13.0,
11,14.0,14.0,
11,15.0,15.0,
11,16.0,16.0,
11,17.0,17.0,
11,18.0,18.0,
11,19.0,19.0,
11,20.0,20.0,
11,21.0,21.0,
11,22.0,24.0,
11,23.0,67.0,
11,24.0,66.0,
11,25.0,65.0,
11,26.0,64.0,
11,27.0,65.0,
11,28.0,66.0,
11,29.0,67.0,
11,30.0,68.0,
11,31.0,69.0,
11,32.0,70.0,
11,33.0,71.0,
11,34.0,72.0,
11,35.0,73.0,
11,36.0,74.0,
11,37.0,75.0,
11,38.0,76.0,
11,39.0,77.0,
11,40.0,78.0,
11,41.0,79.0,
11,42.0,80.0,
11,43.0,81.0,
11,44.0,82.0,
11,45.0,83.0,
11,46.0,84.0,
11,47.0,85.0,
11,48.0,86.0,
11,49.0,87.0,
11,50.0,88.0,
11,51.0,89.0,
11,52.0,90.0,
11,53.0,91.0,
11,54.0,92.0,
11,55.0,93.0,
11,56.0,94.0,
11,57.0,95.0,
11,58.0,96.0,
11,59.0,97.0,
11,60.0,98.0,
11,61.0,99.0,
11,62.0,100.0,
11,63.0,101.0,
11,64.0,102.0,
11,65.0,103.0,
11,66.0,104.0,
11,67.0,105.0,
11,68.0,106.0,
11,69.0,107.0,
11,70.0,108.0,
11,71.0,109.0,
11,72.0,110.0,
11,73.0,111.0,
11,74.0,112.0,
11,75.0,113.0,
11,76.0,114.0,
11,77.0,115.0,
11,78.0,116.0,
11,79.0,117.0,
11,80.0,118.0,
11,81.0,119.0,
11,82.0,120.0,
11,83.0,121.0,
11,84.0,122.0,
11,85.0,123.0,
11,86.0,124.0,
11,87.0,125.0,
11,88.0,126.0,
11,89.0,127.0,
11,90.0,128.0,
11,91.0,129.0,
11,92.0,130.0,
11,93.0,131.0,
11,94.0,132.0,
11,95.0,133.0,
11,96.0,134.0,
11,97.0,135.0,
11,98.0,136.0,
11,99.0,135.0,
11,100.0,134.0,
11,101.0,133.0,
11,102.0,132.0,
11,103.0,131.0,
11,104.0,130.0,
11,105.0,129.0,
11,106.0,128.0,
11,107.0,127.0,
11,108.0,126.0,
11,109.0,127.0,
11,110.0,126.0,
11,111.0,125.0,
11,112.0,124.0,
11,113.0,123.0,
11,114.0,122.0,
11,115.0,123.0,
11,116.0,124.0,
11,117.0,125.0,
11,118.0,128.0,
11,119.0,127.0,
11,120.0,126.0,
11,121.0,125.0,
11,122.0,132.0,
11,123.0,131.0,
11,124.0,130.0,
11,125.0,131.0,
11,126.0,132.0,
11,127.0,133.0,
11,128.0,132.0,
11,129.0,139.0,
11,130.0,138.0,
11,131.0,137.0,
11,132.0,136.0,
11,133.0,147.0,
11,134.0,146.0,
11,135.0,147.0,
11,136.0,148.0,
11,137.0,149.0,
11,138.0,150.0,
11,139.0,151.0,
11,140.0,152.0,
11,141.0,153.0,
11,142.0,154.0,
11,143.0,155.0,
11,144.0,156.0,
11,145.0,155.0,
11,146.0,154.0,
11,147.0,155.0,
11,148.0,154.0,
11,149.0,161.0,
11,150.0,162.0,
11,151.0,163.0,
11,152.0,162.0,
11,153.0,161.0,
11,154.0,160.0,
11,155.0,159.0,
11,156.0,160.0,
11,157.0,161.0,
11,158.0,162.0,
11,159.0,163.0,
11,160.0,162.0,
11,161.0,161.0,
11,162.0,162.0,
11,163.0,163.0,
11,164.0,164.0,
11,165.0,165.0,
11,166.0,166.0,
11,167.0,167.0,
11,168.0,168.0,
11,169.0,169.0,
11,170.0,170.0,
11,171.0,171.0,
11,172.0,172.0,
11,173.0,173.0,
11,174.0,174.0,
11,175.0,175.0,
11,176.0,176.0,
11,177.0,177.0,
11,178.0,178.0,
11,179.0,179.0,
11,180.0,180.0,
11,181.0,181.0,
11,182.0,182.0,
11,183.0,183.0,
11,184.0,184.0,
11,185.0,185.0,
11,186.0,186.0,
11,187.0,187.0,
11,188.0,188.0,
11,189.0,189.0,
11,190.0,190.0,
11,191.0,191.0,
11,192.0,192.0,
11,193.0,193.0,
11,194.0,194.0,
11,195.0,195.0,
11,196.0,196.0,
11,197.0,197.0,
11,198.0,198.0,
11,199.0,199.0,
11,200.0,200.0,
11,201.0,201.0,
11,202.0,202.0,
11,203.0,203.0,
11,204.0,204.0,
11,205.0,205.0,
11,206.0,206.0,
11,207.0,207.0,
11,208.0,208.0,
11,209.0,209.0,
11,210.0,210.0,
11,211.0,211.0,
11,212.0,212.0,
11,213.0,213.0,
11,214.0,216.0,
11,215.0,217.0,
11,216.0,218.0,
11,217.0,219.0,
11,218.0,220.0,
11,219.0,221.0,
11,220.0,254.0,
11,221.0,255.0,
11,222.0,256.0,
11,223.0,257.0,
11,224.0,256.0,
11,225.0,255.0,
11,226.0,254.0,
11,227.0,253.0,
11,228.0,252.0,
11,229.0,251.0,
11,230.0,250.0,
11,231.0,251.0,
11,232.0,250.0,
11,233.0,251.0,
11,234.0,250.0,
11,235.0,249.0,
11,236.0,248.0,
11,237.0,249.0,
11,238.0,248.0,
11,239.0,249.0,
11,240.0,248.0,
11,241.0,247.0,
11,242.0,246.0,
11,243.0,247.0,
11,244.0,248.0,
11,245.0,249.0,
11,246.0,252.0,
11,247.0,251.0,
11,248.0,250.0,
11,249.0,251.0,
11,250.0,252.0,
11,251.0,255.0,
11,252.0,254.0,
11,253.0,255.0,
11,254.0,256.0,
11,255.0,257.0,
11,256.0,258.0,
11,257.0,263.0,
11,258.0,262.0,
11,259.0,263.0,
11,260.0,264.0,
11,261.0,269.0,
11,262.0,270.0,
11,263.0,271.0,
11,264.0,272.0,
11,265.0,273.0,
11,266.0,272.0,
11,267.0,271.0,
11,268.0,270.0,
11,269.0,269.0,
11,270.0,270.0,
11,271.0,271.0,
11,272.0,284.0,
11,273.0,283.0,
11,274.0,282.0,
11,275.0,281.0,
11,276.0,280.0,
11,277.0,281.0,
11,278.0,288.0,
11,279.0,519.0,
11,280.0,518.0,
11,281.0,517.0,
11,282.0,516.0,
11,283.0,515.0,
11,284.0,514.0,
11,285.0,513.0,
11,286.0,512.0,
11,287.0,511.0,
11,288.0,510.0,
11,289.0,509.0,
11,290.0,508.0,
11,291.0,507.0,
11,292.0,506.0,
11,293.0,505.0,
11,294.0,504.0,
11,295.0,503.0,
11,296.0,502.0,
11,297.0,501.0,
11,298.0,500.0,
11,299.0,499.0,
11,300.0,498.0,
11,301.0,497.0,
11,302.0,496.0,
11,303.0,495.0,
11,304.0,494.0,
11,305.0,493.0,
11,306.0,492.0,
11,307.0,491.0,
11,308.0,490.0,
11,309.0,489.0,
11,310.0,488.0,
11,311.0,487.0,
11,312.0,486.0,
11,313.0,485.0,
11,314.0,484.0,
11,315.0,483.0,
11,316.0,482.0,
11,317.0,481.0,
11,318.0,480.0,
11,319.0,479.0,
11,320.0,478.0,
11,321.0,477.0,
11,322.0,476.0,
11,323.0,475.0,
11,324.0,474.0,
11,325.0,473.0,
11,326.0,472.0,
11,327.0,471.0,
11,328.0,470.0,
11,329.0,469.0,
11,330.0,468.0,
11,331.0,467.0,
11,332.0,466.0,
11,333.0,465.0,
11,334.0,464.0,
11,335.0,463.0,
11,336.0,462.0,
11,337.0,461.0,
11,338.0,460.0,
11,339.0,459.0,
11,340.0,458.0,
11,341.0,457.0,
11,342.0,456.0,
11,343.0,455.0,
11,344.0,454.0,
11,345.0,453.0,
11,346.0,452.0,
11,347.0,451.0,
11,348.0,450.0,
11,349.0,449.0,
11,350.0,448.0,
11,351.0,447.0,
11,352.0,446.0,
11,353.0,445.0,
11,354.0,444.0,
11,355.0,443.0,
11,356.0,442.0,
11,357.0,441.0,
11,358.0,440.0,
11,359.0,437.0,
11,360.0,436.0,
11,361.0,435.0,
11,362.0,434.0,
11,363.0,433.0,
11,364.0,432.0,
11,365.0,431.0,
11,366.0,430.0,
11,367.0,429.0,
11,368.0,428.0,
11,369.0,427.0,
11,370.0,426.0,
11,371.0,425.0,
11,372.0,424.0,
11,373.0,423.0,
11,374.0,422.0,
11,375.0,421.0,
11,376.0,420.0,
11,377.0,419.0,
11,378.0,418.0,
11,379.0,417.0,
11,380.0,416.0,
11,381.0,415.0,
11,382.0,414.0,
11,383.0,413.0,
11,384.0,412.0,
11,385.0,411.0,
11,386.0,410.0,
11,387.0,409.0,
11,388.0,408.0,
11,389.0,407.0,
11,390.0,408.0,
11,391.0,409.0,
11,392.0,410.0,
11,393.0,411.0,
11,394.0,412.0,
11,395.0,413.0,
11,396.0,414.0,
11,397.0,415.0,
11,398.0,416.0,
11,399.0,417.0,
11,400.0,418.0,
11,401.0,419.0,
11,402.0,418.0,
11,403.0,419.0,
11,404.0,418.0,
11,405.0,417.0,
11,406.0,416.0,
11,407.0,417.0,
11,408.0,416.0,
11,409.0,415.0,
11,410.0,414.0,
11,411.0,413.0,
11,412.0,412.0,
11,413.0,413.0,
11,414.0,414.0,
11,415.0,415.0,
11,416.0,416.0,
11,417.0,417.0,
11,418.0,418.0,
11,419.0,419.0,
11,420.0,420.0,
11,421.0,421.0,
11,422.0,422.0,
11,423.0,423.0,
11,424.0,424.0,
11,425.0,425.0,
11,426.0,426.0,
11,427.0,427.0,
11,428.0,428.0,
11,429.0,429.0,
11,430.0,430.0,
11,431.0,431.0,
11,432.0,432.0,
11,433.0,433.0,
11,434.0,434.0,
11,435.0,435.0,
11,436.0,436.0,
11,437.0,437.0,
11,438.0,438.0,
11,439.0,439.0,
11,440.0,440.0,
11,441.0,441.0,
11,442.0,442.0,
11,443.0,443.0,
11,444.0,444.0,
11,445.0,445.0,
11,446.0,446.0,
11,447.0,447.0,
11,448.0,448.0,
11,449.0,449.0,
11,450.0,450.0,
11,451.0,451.0,
11,452.0,462.0,
11,453.0,461.0,
11,454.0,460.0,
11,455.0,459.0,
11,456.0,458.0,
11,457.0,459.0,
11,458.0,460.0,
11,459.0,461.0,
11,460.0,462.0,
11,461.0,463.0,
11,462.0,464.0,
11,463.0,465.0,
11,464.0,466.0,
11,465.0,467.0,
11,466.0,468.0,
11,467.0,469.0,
11,468.0,470.0,
11,469.0,471.0,
11,470.0,472.0,
11,471.0,473.0,
11,472.0,474.0,
11,473.0,475.0,
11,474.0,476.0,
11,475.0,597.0,
11,476.0,596.0,
11,477.0,595.0,
11,478.0,594.0,
11,479.0,593.0,
11,480.0,592.0,
11,481.0,591.0,
11,482.0,590.0,
11,483.0,589.0,
11,484.0,588.0,
11,485.0,587.0,
11,486.0,586.0,
11,487.0,585.0,
11,488.0,584.0,
11,489.0,583.0,
11,490.0,582.0,
11,491.0,581.0,
11,492.0,580.0,
11,493.0,579.0,
11,494.0,578.0,
11,495.0,577.0,
11,496.0,576.0,
11,497.0,575.0,
11,498.0,574.0,
11,499.0,573.0,
11,500.0,572.0,
11,501.0,571.0,
11,502.0,570.0,
11,503.0,569.0,
11,504.0,568.0,
11,505.0,567.0,
11,506.0,566.0,
11,507.0,565.0,
11,508.0,564.0,
11,509.0,563.0,
11,510.0,562.0,
11,511.0,561.0,
11,512.0,560.0,
11,513.0,559.0,
11,514.0,558.0,
11,515.0,557.0,
11,516.0,556.0,
11,517.0,555.0,
11,518.0,554.0,
11,519.0,553.0,
11,520.0,552.0,
11,521.0,551.0,
11,522.0,550.0,
11,523.0,549.0,
11,524.0,548.0,
11,525.0,547.0,
11,526.0,546.0,
11,527.0,545.0,
11,528.0,544.0,
11,529.0,543.0,
11,530.0,542.0,
11,531.0,541.0,
11,532.0,542.0,
11,533.0,541.0,
11,534.0,540.0,
11,535.0,539.0,
11,536.0,538.0,
12,1.0,1.0,
12,2.0,2.0,
12,3.0,3.0,
12,4.0,4.0,
12,5.0,5.0,
12,6.0,24.0,
12,7.0,23.0,
12,8.0,24.0,
12,9.0,25.0,
12,10.0,26.0,
12,11.0,27.0,
12,12.0,28.0,
12,13.0,29.0,
12,14.0,30.0,
12,15.0,31.0,
12,16.0,32.0,
12,17.0,33.0,
12,18.0,34.0,
12,19.0,35.0,
12,20.0,36.0,
12,21.0,37.0,
12,22.0,38.0,
12,23.0,39.0,
12,24.0,40.0,
12,25.0,41.0,
12,26.0,42.0,
12,27.0,43.0,
12,28.0,44.0,
12,29.0,45.0,
12,30.0,46.0,
12,31.0,47.0,
12,32.0,48.0,
12,33.0,49.0,
12,34.0,50.0,
12,35.0,51.0,
12,36.0,52.0,
12,37.0,53.0,
12,38.0,54.0,
12,39.0,55.0,
12,40.0,56.0,
12,41.0,57.0,
12,42.0,58.0,
12,43.0,59.0,
12,44.0,60.0,
12,45.0,61.0,
12,46.0,62.0,
12,47.0,63.0,
12,48.0,64.0,
12,49.0,65.0,
12,50.0,64.0,
12,51.0,65.0,
12,52.0,66.0,
12,53.0,67.0,
12,54.0,70.0,
12,55.0,71.0,
12,56.0,72.0,
12,57.0,73.0,
12,58.0,74.0,
12,59.0,75.0,
12,60.0,76.0,
12,61.0,77.0,
12,62.0,78.0,
12,63.0,79.0,
12,64.0,80.0,
12,65.0,81.0,
12,66.0,82.0,
12,67.0,83.0,
12,68.0,84.0,
12,69.0,83.0,
12,70.0,84.0,
12,71.0,85.0,
12,72.0,86.0,
12,73.0,89.0,
12,74.0,90.0,
12,75.0,91.0,
12,76.0,92.0,
12,77.0,93.0,
12,78.0,94.0,
12,79.0,95.0,
12,80.0,96.0,
12,81.0,97.0,
12,82.0,98.0,
12,83.0,99.0,
12,84.0,100.0,
12,85.0,101.0,
12,86.0,102.0,
12,87.0,103.0,
12,88.0,104.0,
12,89.0,105.0,
12,90.0,106.0,
12,91.0,107.0,
12,92.0,108.0,
12,93.0,109.0,
12,94.0,110.0,
12,95.0,111.0,
12,96.0,112.0,
12,97.0,113.0,
12,98.0,114.0,
12,99.0,113.0,
12,100.0,114.0,
12,101.0,115.0,
12,102.0,116.0,
12,103.0,119.0,
12,104.0,120.0,
12,105.0,121.0,
12,106.0,122.0,
12,107.0,123.0,
12,108.0,124.0,
12,109.0,125.0,
12,110.0,126.0,
12,111.0,127.0,
12,112.0,128.0,
12,113.0,129.0,
12,114.0,128.0,
12,115.0,129.0,
12,116.0,130.0,
12,117.0,131.0,
12,118.0,132.0,
12,119.0,133.0,
12,120.0,134.0,
12,121.0,137.0,
12,122.0,138.0,
12,123.0,139.0,
12,124.0,140.0,
12,125.0,141.0,
12,126.0,142.0,
12,127.0,143.0,
12,128.0,144.0,
12,129.0,145.0,
12,130.0,146.0,
12,131.0,147.0,
12,132.0,148.0,
12,133.0,149.0,
12,134.0,150.0,
12,135.0,151.0,
12,136.0,152.0,
12,137.0,153.0,
12,138.0,154.0,
12,139.0,155.0,
12,140.0,156.0,
12,141.0,157.0,
12,142.0,158.0,
12,143.0,159.0,
12,144.0,160.0,
12,145.0,163.0,
12,146.0,164.0,
12,147.0,165.0,
12,148.0,166.0,
12,149.0,167.0,
12,150.0,166.0,
12,151.0,167.0,
12,152.0,168.0,
12,153.0,177.0,
12,154.0,178.0,
12,155.0,179.0,
12,156.0,180.0,
12,157.0,181.0,
12,158.0,182.0,
12,159.0,181.0,
12,160.0,180.0,
12,161.0,181.0,
12,162.0,186.0,
12,163.0,187.0,
12,164.0,188.0,
12,165.0,187.0,
12,166.0,186.0,
12,167.0,187.0,
12,168.0,188.0,
12,169.0,193.0,
12,170.0,192.0,
12,171.0,191.0,
12,172.0,190.0,
12,173.0,191.0,
12,174.0,192.0,
12,175.0,193.0,
12,176.0,192.0,
12,177.0,193.0,
12,178.0,194.0,
12,179.0,195.0,
12,180.0,208.0,
12,181.0,207.0,
12,182.0,218.0,
12,183.0,215.0,
12,184.0,216.0,
12,185.0,217.0,
12,186.0,218.0,
12,187.0,219.0,
12,188.0,220.0,
12,189.0,221.0,
12,190.0,222.0,
12,191.0,223.0,
12,192.0,224.0,
12,193.0,225.0,
12,194.0,226.0,
12,195.0,225.0,
12,196.0,224.0,
12,197.0,223.0,
12,198.0,222.0,
12,199.0,223.0,
12,200.0,224.0,
12,201.0,225.0,
12,202.0,226.0,
12,203.0,225.0,
12,204.0,226.0,
12,205.0,225.0,
12,206.0,226.0,
12,207.0,227.0,
12,208.0,230.0,
12,209.0,231.0,
12,210.0,238.0,
12,211.0,239.0,
12,212.0,240.0,
12,213.0,239.0,
12,214.0,238.0,
12,215.0,239.0,
12,216.0,238.0,
12,217.0,245.0,
12,218.0,244.0,
12,219.0,243.0,
12,220.0,242.0,
12,221.0,243.0,
12,222.0,250.0,
12,223.0,251.0,
12,224.0,250.0,
12,225.0,249.0,
12,226.0,250.0,
12,227.0,249.0,
12,228.0,256.0,
12,229.0,255.0,
12,230.0,254.0,
12,231.0,253.0,
12,232.0,252.0,
12,233.0,251.0,
12,234.0,250.0,
12,235.0,251.0,
12,236.0,252.0,
12,237.0,253.0,
12,238.0,254.0,
12,239.0,255.0,
12,240.0,256.0,
12,241.0,257.0,
12,242.0,258.0,
12,243.0,259.0,
12,244.0,260.0,
12,245.0,261.0,
12,246.0,262.0,
12,247.0,263.0,
12,248.0,264.0,
12,249.0,265.0,
12,250.0,266.0,
12,251.0,267.0,
12,252.0,268.0,
12,253.0,269.0,
12,254.0,270.0,
12,255.0,271.0,
12,256.0,272.0,
12,257.0,273.0,
12,258.0,274.0,
12,259.0,275.0,
12,260.0,276.0,
12,261.0,277.0,
12,262.0,278.0,
12,263.0,279.0,
12,264.0,280.0,
12,265.0,281.0,
12,266.0,282.0,
12,267.0,283.0,
12,268.0,284.0,
12,269.0,285.0,
12,270.0,286.0,
12,271.0,287.0,
12,272.0,288.0,
12,273.0,289.0,
12,274.0,290.0,
12,275.0,291.0,
12,276.0,292.0,
12,277.0,293.0,
12,278.0,294.0,
12,279.0,295.0,
12,280.0,296.0,
12,281.0,301.0,
12,282.0,302.0,
12,283.0,303.0,
12,284.0,304.0,
12,285.0,305.0,
12,286.0,306.0,
12,287.0,307.0,
12,288.0,308.0,
12,289.0,309.0,
12,290.0,310.0,
12,291.0,367.0,
12,292.0,368.0,
12,293.0,369.0,
12,294.0,370.0,
12,295.0,371.0,
12,296.0,374.0,
12,297.0,375.0,
12,298.0,376.0,
12,299.0,377.0,
12,300.0,378.0,
12,301.0,379.0,
12,302.0,382.0,
12,303.0,383.0,
12,304.0,384.0,
12,305.0,385.0,
12,306.0,384.0,
12,307.0,383.0,
12,308.0,382.0,
12,309.0,399.0,
12,310.0,398.0,
12,311.0,397.0,
12,312.0,396.0,
12,313.0,395.0,
12,314.0,404.0,
12,315.0,405.0,
12,316.0,406.0,
12,317.0,407.0,
12,318.0,406.0,
12,319.0,405.0,
12,320.0,406.0,
12,321.0,405.0,
12,322.0,412.0,
12,323.0,413.0,
12,324.0,414.0,
12,325.0,415.0,
12,326.0,414.0,
12,327.0,415.0,
12,328.0,416.0,
12,329.0,417.0,
12,330.0,418.0,
12,331.0,417.0,
12,332.0,418.0,
12,333.0,423.0,
12,334.0,424.0,
12,335.0,425.0,
12,336.0,426.0,
12,337.0,427.0,
12,338.0,428.0,
12,339.0,429.0,
12,340.0,430.0,
12,341.0,431.0,
12,342.0,430.0,
12,343.0,429.0,
12,344.0,428.0,
12,345.0,427.0,
12,346.0,426.0,
12,347.0,425.0,
12,348.0,424.0,
12,349.0,423.0,
12,350.0,422.0,
12,351.0,421.0,
12,352.0,420.0,
12,353.0,419.0,
12,354.0,420.0,
12,355.0,419.0,
12,356.0,418.0,
12,357.0,417.0,
12,358.0,416.0,
12,359.0,415.0,
12,360.0,416.0,
12,361.0,417.0,
12,362.0,418.0,
12,363.0,421.0,
12,364.0,420.0,
12,365.0,419.0,
12,366.0,420.0,
12,367.0,425.0,
12,368.0,426.0,
12,369.0,427.0,
12,370.0,426.0,
12,371.0,425.0,
12,372.0,426.0,
12,373.0,427.0,
12,374.0,428.0,
12,375.0,431.0,
12,376.0,430.0,
12,377.0,429.0,
12,378.0,428.0,
12,379.0,427.0,
12,380.0,426.0,
12,381.0,425.0,
12,382.0,424.0,
12,383.0,421.0,
12,384.0,422.0,
12,385.0,421.0,
12,386.0,420.0,
12,387.0,417.0,
12,388.0,416.0,
12,389.0,413.0,
12,390.0,412.0,
12,391.0,411.0,
12,392.0,410.0,
12,393.0,411.0,
12,394.0,410.0,
12,395.0,411.0,
12,396.0,412.0,
12,397.0,413.0,
12,398.0,414.0,
12,399.0,415.0,
12,400.0,416.0,
13,1.0,1.0,
13,2.0,2.0,
13,3.0,3.0,
13,4.0,4.0,
13,5.0,5.0,
13,6.0,6.0,
13,7.0,7.0,
13,8.0,8.0,
13,9.0,9.0,
13,10.0,10.0,
13,11.0,11.0,
13,12.0,12.0,
13,13.0,13.0,
13,14.0,14.0,
13,15.0,15.0,
13,16.0,16.0,
13,17.0,17.0,
13,18.0,18.0,
13,19.0,19.0,
13,20.0,20.0,
13,21.0,21.0,
13,22.0,22.0,
13,23.0,23.0,
13,24.0,24.0,
13,25.0,25.0,
13,26.0,26.0,
13,27.0,27.0,
13,28.0,28.0,
13,29.0,29.0,
13,30.0,30.0,
13,31.0,31.0,
13,32.0,32.0,
13,33.0,33.0,
13,34.0,34.0,
13,35.0,35.0,
13,36.0,36.0,
13,37.0,37.0,
13,38.0,38.0,
13,39.0,39.0,
13,40.0,40.0,
13,41.0,41.0,
13,42.0,42.0,
13,43.0,43.0,
13,44.0,44.0,
13,45.0,57.0,
13,46.0,58.0,
13,47.0,61.0,
13,48.0,62.0,
13,49.0,63.0,
13,50.0,64.0,
13,51.0,63.0,
13,52.0,64.0,
13,53.0,65.0,
13,54.0,66.0,
13,55.0,67.0,
13,56.0,68.0,
13,57.0,69.0,
13,58.0,70.0,
13,59.0,71.0,
13,60.0,72.0,
13,61.0,73.0,
13,62.0,74.0,
13,63.0,75.0,
13,64.0,76.0,
13,65.0,77.0,
13,66.0,78.0,
13,67.0,79.0,
13,68.0,80.0,
13,69.0,81.0,
13,70.0,82.0,
13,71.0,83.0,
13,72.0,84.0,
13,73.0,85.0,
13,74.0,86.0,
13,75.0,87.0,
13,76.0,88.0,
13,77.0,89.0,
13,78.0,90.0,
13,79.0,93.0,
13,80.0,92.0,
13,81.0,93.0,
13,82.0,266.0,
13,83.0,265.0,
13,84.0,264.0,
13,85.0,263.0,
13,86.0,262.0,
13,87.0,261.0,
13,88.0,260.0,
13,89.0,259.0,
13,90.0,258.0,
13,91.0,257.0,
13,92.0,256.0,
13,93.0,255.0,
13,94.0,254.0,
13,95.0,253.0,
13,96.0,252.0,
13,97.0,251.0,
13,98.0,250.0,
13,99.0,249.0,
13,100.0,248.0,
13,101.0,247.0,
13,102.0,246.0,
13,103.0,245.0,
13,104.0,244.0,
13,105.0,243.0,
13,106.0,242.0,
13,107.0,241.0,
13,108.0,240.0,
13,109.0,239.0,
13,110.0,238.0,
13,111.0,237.0,
13,112.0,236.0,
13,113.0,235.0,
13,114.0,234.0,
13,115.0,233.0,
13,116.0,232.0,
13,117.0,231.0,
13,118.0,230.0,
13,119.0,229.0,
13,120.0,228.0,
13,121.0,227.0,
13,122.0,226.0,
13,123.0,225.0,
13,124.0,224.0,
13,125.0,223.0,
13,126.0,222.0,
13,127.0,221.0,
13,128.0,220.0,
13,129.0,219.0,
13,130.0,218.0,
13,131.0,217.0,
13,132.0,216.0,
13,133.0,215.0,
13,134.0,214.0,
13,135.0,213.0,
13,136.0,212.0,
13,137.0,211.0,
13,138.0,210.0,
13,139.0,209.0,
13,140.0,208.0,
13,141.0,207.0,
13,142.0,206.0,
13,143.0,205.0,
13,144.0,202.0,
13,145.0,201.0,
13,146.0,200.0,
13,147.0,199.0,
13,148.0,198.0,
13,149.0,197.0,
13,150.0,190.0,
13,151.0,189.0,
13,152.0,188.0,
13,153.0,189.0,
13,154.0,190.0,
13,155.0,189.0,
13,156.0,188.0,
13,157.0,187.0,
13,158.0,186.0,
13,159.0,185.0,
13,160.0,184.0,
13,161.0,183.0,
13,162.0,182.0,
13,163.0,181.0,
13,164.0,180.0,
13,165.0,179.0,
13,166.0,178.0,
13,167.0,179.0,
13,168.0,180.0,
13,169.0,181.0,
13,170.0,182.0,
13,171.0,183.0,
13,172.0,184.0,
13,173.0,459.0,
13,174.0,462.0,
13,175.0,463.0,
13,176.0,464.0,
13,177.0,465.0,
13,178.0,464.0,
13,179.0,463.0,
13,180.0,464.0,
13,181.0,463.0,
13,182.0,470.0,
13,183.0,471.0,
13,184.0,472.0,
13,185.0,473.0,
13,186.0,472.0,
13,187.0,471.0,
13,188.0,470.0,
13,189.0,469.0,
13,190.0,478.0,
13,191.0,477.0,
13,192.0,476.0,
13,193.0,475.0,
13,194.0,474.0,
13,195.0,475.0,
13,196.0,476.0,
13,197.0,477.0,
13,198.0,476.0,
13,199.0,477.0,
13,200.0,478.0,
13,201.0,477.0,
13,202.0,476.0,
13,203.0,477.0,
13,204.0,482.0,
13,205.0,483.0,
13,206.0,484.0,
13,207.0,485.0,
13,208.0,484.0,
13,209.0,485.0,
13,210.0,486.0,
13,211.0,487.0,
13,212.0,488.0,
13,213.0,489.0,
13,214.0,490.0,
13,215.0,491.0,
13,216.0,490.0,
13,217.0,491.0,
13,218.0,492.0,
13,219.0,493.0,
13,220.0,494.0,
13,221.0,495.0,
13,222.0,496.0,
13,223.0,495.0,
13,224.0,496.0,
13,225.0,495.0,
13,226.0,494.0,
13,227.0,493.0,
13,228.0,492.0,
13,229.0,491.0,
13,230.0,490.0,
13,231.0,489.0,
13,232.0,488.0,
13,233.0,487.0,
13,234.0,486.0,
13,235.0,485.0,
13,236.0,484.0,
13,237.0,559.0,
13,238.0,558.0,
13,239.0,557.0,
13,240.0,556.0,
13,241.0,557.0,
13,242.0,564.0,
13,243.0,565.0,
13,244.0,564.0,
13,245.0,563.0,
13,246.0,562.0,
13,247.0,563.0,
13,248.0,570.0,
13,249.0,569.0,
13,250.0,568.0,
13,251.0,569.0,
13,252.0,568.0,
13,253.0,575.0,
13,254.0,576.0,
13,255.0,577.0,
13,256.0,576.0,
13,257.0,575.0,
13,258.0,574.0,
13,259.0,575.0,
13,260.0,576.0,
13,261.0,577.0,
13,262.0,578.0,
13,263.0,579.0,
13,264.0,578.0,
13,265.0,579.0,
13,266.0,580.0,
13,267.0,593.0,
13,268.0,596.0,
13,269.0,595.0,
13,270.0,596.0,
13,271.0,597.0,
13,272.0,598.0,
13,273.0,599.0,
13,274.0,600.0,
13,275.0,603.0,
13,276.0,604.0,
13,277.0,605.0,
13,278.0,604.0,
13,279.0,603.0,
13,280.0,602.0,
13,281.0,601.0,
